imag,steering_angle
177screen.png,0.814579867
178screen.png,0.80636043
179screen.png,0.797925122
180screen.png,0.789279212
181screen.png,0.780428033
182screen.png,0.771376981
183screen.png,0.762131513
184screen.png,0.75269715
185screen.png,0.743079465
186screen.png,0.73328409
187screen.png,0.723316709
188screen.png,0.713183051
189screen.png,0.702888894
190screen.png,0.692440055
191screen.png,0.681842388
192screen.png,0.67110178
193screen.png,0.660224145
194screen.png,0.649215422
195screen.png,0.638081569
196screen.png,0.626828558
197screen.png,0.615462369
198screen.png,0.60398899
199screen.png,0.592414408
200screen.png,0.580744603
201screen.png,0.568985548
202screen.png,0.557143202
203screen.png,0.545223505
204screen.png,0.533232374
205screen.png,0.521175697
206screen.png,0.509059331
207screen.png,0.496889098
208screen.png,0.484670779
209screen.png,0.472410109
210screen.png,0.460112776
211screen.png,0.447784417
212screen.png,0.435430613
213screen.png,0.423056885
214screen.png,0.410668693
215screen.png,0.398271431
216screen.png,0.385870425
217screen.png,0.373470929
218screen.png,0.361078126
219screen.png,0.348697119
220screen.png,0.336332936
221screen.png,0.323990521
222screen.png,0.311674739
223screen.png,0.299390368
224screen.png,0.2871421
225screen.png,0.27493454
226screen.png,0.262772205
227screen.png,0.250659521
228screen.png,0.238600821
229screen.png,0.226600349
230screen.png,0.214662254
231screen.png,0.202790592
232screen.png,0.190989326
233screen.png,0.179262324
234screen.png,0.167613357
235screen.png,0.156046106
236screen.png,0.144564152
237screen.png,0.133170986
238screen.png,0.12187
239screen.png,0.110664495
240screen.png,0.099557677
241screen.png,0.088552658
242screen.png,0.077675078
243screen.png,0.066925148
244screen.png,0.056303335
245screen.png,0.045810321
246screen.png,0.035425142
247screen.png,0.025151401
248screen.png,0.014992431
249screen.png,0.00495133
250screen.png,-0.004969023
251screen.png,-0.014765894
252screen.png,-0.024436695
253screen.png,-0.033978972
254screen.png,-0.043390396
255screen.png,-0.052668765
256screen.png,-0.061811989
257screen.png,-0.070818091
258screen.png,-0.079685201
259screen.png,-0.088411551
260screen.png,-0.096995471
261screen.png,-0.105435385
262screen.png,-0.11372981
263screen.png,-0.121877352
264screen.png,-0.1298767
265screen.png,-0.137726629
266screen.png,-0.145425993
267screen.png,-0.152973723
268screen.png,-0.160368831
269screen.png,-0.167610398
270screen.png,-0.17469758
271screen.png,-0.181629605
272screen.png,-0.188405768
273screen.png,-0.195025433
274screen.png,-0.201488029
275screen.png,-0.207793051
276screen.png,-0.213940058
277screen.png,-0.21992867
278screen.png,-0.225758569
279screen.png,-0.231429499
280screen.png,-0.23694126
281screen.png,-0.242293713
282screen.png,-0.247486774
283screen.png,-0.252520417
284screen.png,-0.257394671
285screen.png,-0.26210962
286screen.png,-0.266665401
287screen.png,-0.271062206
288screen.png,-0.275300278
289screen.png,-0.279379912
290screen.png,-0.283301454
291screen.png,-0.287065301
292screen.png,-0.290671899
293screen.png,-0.294121744
294screen.png,-0.297415379
295screen.png,-0.300553397
296screen.png,-0.303536437
297screen.png,-0.306365184
298screen.png,-0.309040371
299screen.png,-0.311562775
300screen.png,-0.313933219
301screen.png,-0.316152569
302screen.png,-0.318221738
303screen.png,-0.320141678
304screen.png,-0.321913387
305screen.png,-0.323537903
306screen.png,-0.325016308
307screen.png,-0.326349722
308screen.png,-0.327539308
309screen.png,-0.328586266
310screen.png,-0.329491838
311screen.png,-0.330257302
312screen.png,-0.330883976
313screen.png,-0.331373215
314screen.png,-0.331726408
315screen.png,-0.331944984
316screen.png,-0.332030403
317screen.png,-0.331984163
318screen.png,-0.331807794
319screen.png,-0.33150286
320screen.png,-0.331070956
321screen.png,-0.33051371
322screen.png,-0.329832781
323screen.png,-0.329029857
324screen.png,-0.328106656
325screen.png,-0.327064924
326screen.png,-0.325906435
327screen.png,-0.32463299
328screen.png,-0.323246416
329screen.png,-0.321748565
330screen.png,-0.320141312
331screen.png,-0.318426557
332screen.png,-0.316606222
333screen.png,-0.31468225
334screen.png,-0.312656606
335screen.png,-0.310531272
336screen.png,-0.308308252
337screen.png,-0.305989564
338screen.png,-0.303577247
339screen.png,-0.301073352
340screen.png,-0.298479948
341screen.png,-0.295799115
342screen.png,-0.293032948
343screen.png,-0.290183553
344screen.png,-0.287253047
345screen.png,-0.284243556
346screen.png,-0.281157217
347screen.png,-0.277996172
348screen.png,-0.274762573
349screen.png,-0.271458575
350screen.png,-0.268086339
351screen.png,-0.264648031
352screen.png,-0.261145818
353screen.png,-0.25758187
354screen.png,-0.253958357
355screen.png,-0.250277449
356screen.png,-0.246541317
357screen.png,-0.242752127
358screen.png,-0.238912043
359screen.png,-0.235023227
360screen.png,-0.231087832
361screen.png,-0.22710801
362screen.png,-0.223085902
363screen.png,-0.219023645
364screen.png,-0.214923365
365screen.png,-0.21078718
366screen.png,-0.206617196
367screen.png,-0.20241551
368screen.png,-0.198184207
369screen.png,-0.193925357
370screen.png,-0.18964102
371screen.png,-0.185333238
372screen.png,-0.18100404
373screen.png,-0.17665544
374screen.png,-0.172289434
375screen.png,-0.167908001
376screen.png,-0.163513103
377screen.png,-0.159106682
378screen.png,-0.154690662
379screen.png,-0.150266948
380screen.png,-0.145837422
381screen.png,-0.141403946
382screen.png,-0.136968363
383screen.png,-0.13253249
384screen.png,-0.128098124
385screen.png,-0.123667038
386screen.png,-0.119240981
387screen.png,-0.114821677
388screen.png,-0.110410829
389screen.png,-0.106010112
390screen.png,-0.101621175
391screen.png,-0.097245645
392screen.png,-0.092885119
393screen.png,-0.088541169
394screen.png,-0.084215341
395screen.png,-0.079909154
396screen.png,-0.075624097
397screen.png,-0.071361635
398screen.png,-0.067123202
399screen.png,-0.062910206
400screen.png,-0.058724026
401screen.png,-0.054566012
402screen.png,-0.050437487
403screen.png,-0.046339742
404screen.png,-0.042274041
405screen.png,-0.03824162
406screen.png,-0.034243684
407screen.png,-0.030281409
408screen.png,-0.024770181
409screen.png,-0.01765476
410screen.png,-0.013696982
411screen.png,-0.006510973
412screen.png,0.000711461
413screen.png,0.007967034
414screen.png,0.011969787
415screen.png,0.01927602
416screen.png,0.026604026
417screen.png,0.030582672
418screen.png,0.0379336
419screen.png,0.045298048
420screen.png,0.049215565
421screen.png,0.056586746
422screen.png,0.063964678
423screen.png,0.071344874
424screen.png,0.07516668
425screen.png,0.082538935
426screen.png,0.089908146
427screen.png,0.093615054
428screen.png,0.10095835
429screen.png,0.111967671
430screen.png,0.115621073
431screen.png,0.119165062
432screen.png,0.126457582
433screen.png,0.133736529
434screen.png,0.140991201
435screen.png,0.144338661
436screen.png,0.151548249
437screen.png,0.158739677
438screen.png,0.165909797
439screen.png,0.169040595
440screen.png,0.176154666
441screen.png,0.183246378
442screen.png,0.190312826
443screen.png,0.193201528
444screen.png,0.200203334
445screen.png,0.207179667
446screen.png,0.214127791
447screen.png,0.216752839
448screen.png,0.223629546
449screen.png,0.239043447
450screen.png,0.24163872
451screen.png,0.244083241
452screen.png,0.246382179
453screen.png,0.253094993
454screen.png,0.259758946
455screen.png,0.261780029
456screen.png,0.268350307
457screen.png,0.274893807
458screen.png,0.281407651
459screen.png,0.287889331
460screen.png,0.289554717
461screen.png,0.295961568
462screen.png,0.302337506
463screen.png,0.308680232
464screen.png,0.314987714
465screen.png,0.316274981
466screen.png,0.322501319
467screen.png,0.328695024
468screen.png,0.334854053
469screen.png,0.34097661
470screen.png,0.341864013
471screen.png,0.353135025
472screen.png,0.353907885
473screen.png,0.359878548
474screen.png,0.365812726
475screen.png,0.366285267
476screen.png,0.372124046
477screen.png,0.377931768
478screen.png,0.383706435
479screen.png,0.389446301
480screen.png,0.3951607
481screen.png,0.395144358
482screen.png,0.443593406
483screen.png,0.444386327
484screen.png,0.444975328
485screen.png,0.445369847
486screen.png,0.445480992
487screen.png,0.445324951
488screen.png,0.444916092
489screen.png,0.444267201
490screen.png,0.443389881
491screen.png,0.442294686
492screen.png,0.447243439
493screen.png,0.445882845
494screen.png,0.450758975
495screen.png,0.455628543
496screen.png,0.460487352
497screen.png,0.465344313
498screen.png,0.470194851
499screen.png,0.475034924
500screen.png,0.47986095
501screen.png,0.478011395
502screen.png,0.482767923
503screen.png,0.487502038
504screen.png,0.492211444
505screen.png,0.496907402
506screen.png,0.501586618
507screen.png,0.499271012
508screen.png,0.503876572
509screen.png,0.515495908
510screen.png,0.513012789
511screen.png,0.517553296
512screen.png,0.522076102
513screen.png,0.526564148
514screen.png,0.531030408
515screen.png,0.528117838
516screen.png,0.53250374
517screen.png,0.536861198
518screen.png,0.541188162
519screen.png,0.545497441
520screen.png,0.549785657
521screen.png,0.554049736
522screen.png,0.558286865
523screen.png,0.562494425
524screen.png,0.558928102
525screen.png,0.563046014
526screen.png,0.567128452
527screen.png,0.578981999
528screen.png,0.575194339
529screen.png,0.579187797
530screen.png,0.583150488
531screen.png,0.587063754
532screen.png,0.582875196
533screen.png,0.586699568
534screen.png,0.590484691
535screen.png,0.594228019
536screen.png,0.597943275
537screen.png,0.601626368
538screen.png,0.605273525
539screen.png,0.608881245
540screen.png,0.612446232
541screen.png,0.607615819
542screen.png,0.611080729
543screen.png,0.614495599
544screen.png,0.617857752
545screen.png,0.621181336
546screen.png,0.624462029
547screen.png,0.627695834
548screen.png,0.630879033
549screen.png,0.634008121
550screen.png,0.628536046
551screen.png,0.631554697
552screen.png,0.634511564
553screen.png,0.637403791
554screen.png,0.640245756
555screen.png,0.643032922
556screen.png,0.645761102
557screen.png,0.648426412
558screen.png,0.642372759
559screen.png,0.644921689
560screen.png,0.647399286
561screen.png,0.649802477
562screen.png,0.652145672
563screen.png,0.654424138
564screen.png,0.656633531
565screen.png,0.658769846
566screen.png,0.652156031
567screen.png,0.654168302
568screen.png,0.656098842
569screen.png,0.657944569
570screen.png,0.65971996
571screen.png,0.661420302
572screen.png,0.663041302
573screen.png,0.664579036
574screen.png,0.657426401
575screen.png,0.658832765
576screen.png,0.660147474
577screen.png,0.661367617
578screen.png,0.662507721
579screen.png,0.663563281
580screen.png,0.664530229
581screen.png,0.665404892
582screen.png,0.657738795
583screen.png,0.65847661
584screen.png,0.659114391
585screen.png,0.659649539
586screen.png,0.660096596
587screen.png,0.660451413
588screen.png,0.660710296
589screen.png,0.652598486
590screen.png,0.652722439
591screen.png,0.652742785
592screen.png,0.652657095
593screen.png,0.652479757
594screen.png,0.652206869
595screen.png,0.651834999
596screen.png,0.643318533
597screen.png,0.642814175
598screen.png,0.642203796
599screen.png,0.641485291
600screen.png,0.64067293
601screen.png,0.631839015
602screen.png,0.622799552
603screen.png,0.629874091
604screen.png,0.628735958
605screen.png,0.627507146
606screen.png,0.62620028
607screen.png,0.624794229
608screen.png,0.61566908
609screen.png,0.614141905
610screen.png,0.612509867
611screen.png,0.610771454
612screen.png,0.60894068
613screen.png,0.6070147
614screen.png,0.604991141
615screen.png,0.595592072
616screen.png,0.593455734
617screen.png,0.591217237
618screen.png,0.588875525
619screen.png,0.586444375
620screen.png,0.576833499
621screen.png,0.574306986
622screen.png,0.571685435
623screen.png,0.568967641
624screen.png,0.566166894
625screen.png,0.56328081
626screen.png,0.55351245
627screen.png,0.550542111
628screen.png,0.547481849
629screen.png,0.544330798
630screen.png,0.541101986
631screen.png,0.531211792
632screen.png,0.527914594
633screen.png,0.524534734
634screen.png,0.521071351
635screen.png,0.517537063
636screen.png,0.513929932
637screen.png,0.503982257
638screen.png,0.500318369
639screen.png,0.496578026
640screen.png,0.486536668
641screen.png,0.476381008
642screen.png,0.466110617
643screen.png,0.455725468
644screen.png,0.445238361
645screen.png,0.4346611
646screen.png,0.424004641
647screen.png,0.413279203
648screen.png,0.402494348
649screen.png,0.391659047
650screen.png,0.440971773
651screen.png,0.431295847
652screen.png,0.42738121
653screen.png,0.423483233
654screen.png,0.419487246
655screen.png,0.409900134
656screen.png,0.405836087
657screen.png,0.40169566
658screen.png,0.397481504
659screen.png,0.393207227
660screen.png,0.383607003
661screen.png,0.379306807
662screen.png,0.37494951
663screen.png,0.370536506
664screen.png,0.360965516
665screen.png,0.356555481
666screen.png,0.352101643
667screen.png,0.347604593
668screen.png,0.338115254
669screen.png,0.333642688
670screen.png,0.329136627
671screen.png,0.324597184
672screen.png,0.315229886
673screen.png,0.310731815
674screen.png,0.306208655
675screen.png,0.301660238
676screen.png,0.292447552
677screen.png,0.287954373
678screen.png,0.283443267
679screen.png,0.278913903
680screen.png,0.269883108
681screen.png,0.265420793
682screen.png,0.256438391
683screen.png,0.247428298
684screen.png,0.23839974
685screen.png,0.243226914
686screen.png,0.238821433
687screen.png,0.230161741
688screen.png,0.22586906
689screen.png,0.221571943
690screen.png,0.217270165
691screen.png,0.208863661
692screen.png,0.204651624
693screen.png,0.200440916
694screen.png,0.192195417
695screen.png,0.188077023
696screen.png,0.18396568
697screen.png,0.179860629
698screen.png,0.171889272
699screen.png,0.167891646
700screen.png,0.163904766
701screen.png,0.156121483
702screen.png,0.152242297
703screen.png,0.148378367
704screen.png,0.140796603
705screen.png,0.137047795
706screen.png,0.13331795
707screen.png,0.125948585
708screen.png,0.122339885
709screen.png,0.11875325
710screen.png,0.111605205
711screen.png,0.10814463
712screen.png,0.104708737
713screen.png,0.101296192
714screen.png,0.09448354
715screen.png,0.091204626
716screen.png,0.084519939
717screen.png,0.081367343
718screen.png,0.078244309
719screen.png,0.075149277
720screen.png,0.068807837
721screen.png,0.065852907
722screen.png,0.062927314
723screen.png,0.056824576
724screen.png,0.054034605
725screen.png,0.051275771
726screen.png,0.045416207
727screen.png,0.042795272
728screen.png,0.038660512
729screen.png,0.033011658
730screen.png,0.027400519
731screen.png,0.021825265
732screen.png,0.016287461
733screen.png,0.010791681
734screen.png,0.005342069
735screen.png,-5.76017E-05
736screen.png,-0.005403883
737screen.png,-0.010693623
738screen.png,-0.015923932
739screen.png,-0.021092162
740screen.png,-0.026195881
741screen.png,-0.031232851
742screen.png,-0.036201015
743screen.png,-0.041098479
744screen.png,-0.045923495
745screen.png,-0.050674454
746screen.png,-0.055349869
747screen.png,-0.059948372
748screen.png,-0.064468699
749screen.png,-0.068909685
750screen.png,-0.073270256
751screen.png,-0.077549426
752screen.png,-0.081746286
753screen.png,-0.085860005
754screen.png,-0.08988982
755screen.png,-0.093835037
756screen.png,-0.097695025
757screen.png,-0.10146921
758screen.png,-0.10515708
759screen.png,-0.108758175
760screen.png,-0.112272086
761screen.png,-0.115698456
762screen.png,-0.119036977
763screen.png,-0.122287385
764screen.png,-0.125449464
765screen.png,-0.128523038
766screen.png,-0.131507976
767screen.png,-0.134404186
768screen.png,-0.137211617
769screen.png,-0.139930255
770screen.png,-0.142560126
771screen.png,-0.145101292
772screen.png,-0.147553848
773screen.png,-0.149917928
774screen.png,-0.152193698
775screen.png,-0.154381358
776screen.png,-0.15648114
777screen.png,-0.15849331
778screen.png,-0.160418164
779screen.png,-0.162256027
780screen.png,-0.164007259
781screen.png,-0.165672244
782screen.png,-0.167251398
783screen.png,-0.168745166
784screen.png,-0.170154018
785screen.png,-0.171478454
786screen.png,-0.172718999
787screen.png,-0.173876204
788screen.png,-0.174950646
789screen.png,-0.175942927
790screen.png,-0.176853675
791screen.png,-0.177683538
792screen.png,-0.178433192
793screen.png,-0.179103333
794screen.png,-0.179694679
795screen.png,-0.180207973
796screen.png,-0.180643975
797screen.png,-0.18100347
798screen.png,-0.18128726
799screen.png,-0.181496167
800screen.png,-0.181631035
801screen.png,-0.181692723
802screen.png,-0.181682111
803screen.png,-0.181600094
804screen.png,-0.181447587
805screen.png,-0.181225519
806screen.png,-0.180934836
807screen.png,-0.180576498
808screen.png,-0.180151484
809screen.png,-0.179660782
810screen.png,-0.179105397
811screen.png,-0.178486347
812screen.png,-0.177804662
813screen.png,-0.177061385
814screen.png,-0.176257569
815screen.png,-0.175394281
816screen.png,-0.174472597
817screen.png,-0.173493601
818screen.png,-0.172458389
819screen.png,-0.171368067
820screen.png,-0.170223746
821screen.png,-0.169026548
822screen.png,-0.167777601
823screen.png,-0.166478039
824screen.png,-0.165129004
825screen.png,-0.163731642
826screen.png,-0.162287107
827screen.png,-0.160796555
828screen.png,-0.159261146
829screen.png,-0.157682047
830screen.png,-0.156060425
831screen.png,-0.154397451
832screen.png,-0.152694298
833screen.png,-0.15095214
834screen.png,-0.149172153
835screen.png,-0.147355514
836screen.png,-0.145503398
837screen.png,-0.143616984
838screen.png,-0.141697445
839screen.png,-0.139745956
840screen.png,-0.137763691
841screen.png,-0.135751819
842screen.png,-0.133711507
843screen.png,-0.131643922
844screen.png,-0.129550224
845screen.png,-0.127431571
846screen.png,-0.125289115
847screen.png,-0.123124005
848screen.png,-0.120937383
849screen.png,-0.118730387
850screen.png,-0.116504148
851screen.png,-0.114259792
852screen.png,-0.111998435
853screen.png,-0.10972119
854screen.png,-0.107429159
855screen.png,-0.105123439
856screen.png,-0.102805116
857screen.png,-0.100475269
858screen.png,-0.098134968
859screen.png,-0.095785274
860screen.png,-0.093427236
861screen.png,-0.091061898
862screen.png,-0.088690288
863screen.png,-0.086313429
864screen.png,-0.083932328
865screen.png,-0.081547985
866screen.png,-0.079161388
867screen.png,-0.076773511
868screen.png,-0.074385318
869screen.png,-0.071997762
870screen.png,-0.069611782
871screen.png,-0.067228304
872screen.png,-0.064848243
873screen.png,-0.062472501
874screen.png,-0.060101964
875screen.png,-0.057737508
876screen.png,-0.055379994
877screen.png,-0.053030269
878screen.png,-0.050689168
879screen.png,-0.048357509
880screen.png,-0.046036097
881screen.png,-0.043725725
882screen.png,-0.041427168
883screen.png,-0.039141189
884screen.png,-0.036868535
885screen.png,-0.034609938
886screen.png,-0.032366115
887screen.png,-0.03013777
888screen.png,-0.02792559
889screen.png,-0.025730247
890screen.png,-0.023552398
891screen.png,-0.021392685
892screen.png,-0.019251734
893screen.png,-0.017130156
894screen.png,-0.015028546
895screen.png,-0.012947485
896screen.png,-0.010887537
897screen.png,-0.008849251
898screen.png,-0.006833159
899screen.png,-0.004839781
900screen.png,-0.002869617
901screen.png,-0.000923155
902screen.png,0.000999135
903screen.png,0.002896797
904screen.png,0.004769391
905screen.png,0.006616493
906screen.png,0.008437694
907screen.png,0.0102326
908screen.png,0.012000833
909screen.png,0.013742031
910screen.png,0.015455846
911screen.png,0.017141946
912screen.png,0.018800013
913screen.png,0.020429746
914screen.png,0.022030858
915screen.png,0.023603076
916screen.png,0.025146143
917screen.png,0.026659818
918screen.png,0.028143871
919screen.png,0.02959809
920screen.png,0.031022276
921screen.png,0.032416245
922screen.png,0.033779826
923screen.png,0.035112864
924screen.png,0.036415216
925screen.png,0.037686754
926screen.png,0.038927363
927screen.png,0.040136944
928screen.png,0.041315409
929screen.png,0.042462683
930screen.png,0.043578706
931screen.png,0.044663431
932screen.png,0.045716823
933screen.png,0.04673886
934screen.png,0.047729532
935screen.png,0.048688843
936screen.png,0.049616809
937screen.png,0.050513456
938screen.png,0.051378825
939screen.png,0.052212968
940screen.png,0.053015946
941screen.png,0.053787836
942screen.png,0.054528722
943screen.png,0.055238702
944screen.png,0.055917884
945screen.png,0.056566387
946screen.png,0.05718434
947screen.png,0.057771883
948screen.png,0.058329166
949screen.png,0.058856349
950screen.png,0.059353602
951screen.png,0.059821105
952screen.png,0.060259047
953screen.png,0.060667626
954screen.png,0.061047049
955screen.png,0.061397534
956screen.png,0.061719304
957screen.png,0.062012595
958screen.png,0.062277647
959screen.png,0.062514711
960screen.png,0.062724044
961screen.png,0.062905913
962screen.png,0.063060591
963screen.png,0.063188832
964screen.png,0.063290816
965screen.png,0.063366745
966screen.png,0.063416836
967screen.png,0.063441324
968screen.png,0.063440461
969screen.png,0.06341451
970screen.png,0.063363745
971screen.png,0.063288453
972screen.png,0.063188933
973screen.png,0.063065491
974screen.png,0.062918445
975screen.png,0.062748119
976screen.png,0.062554847
977screen.png,0.06233897
978screen.png,0.062100835
979screen.png,0.061840797
980screen.png,0.061559216
981screen.png,0.061256459
982screen.png,0.060932896
983screen.png,0.060588904
984screen.png,0.060224864
985screen.png,0.059841161
986screen.png,0.059438186
987screen.png,0.059016329
988screen.png,0.058575989
989screen.png,0.058117565
990screen.png,0.057641458
991screen.png,0.057148075
992screen.png,0.056637821
993screen.png,0.056111108
994screen.png,0.055568345
995screen.png,0.055009947
996screen.png,0.054436328
997screen.png,0.053847904
998screen.png,0.053245091
999screen.png,0.052628308
1000screen.png,0.051997972
1001screen.png,0.051354503
1002screen.png,0.050698319
1003screen.png,0.05002984
1004screen.png,0.049349485
1005screen.png,0.048657672
1006screen.png,0.04795482
1007screen.png,0.047241346
1008screen.png,0.046517669
1009screen.png,0.045784202
1010screen.png,0.045041362
1011screen.png,0.044289561
1012screen.png,0.043529212
1013screen.png,0.042760725
1014screen.png,0.041984509
1015screen.png,0.041200972
1016screen.png,0.040410517
1017screen.png,0.039613547
1018screen.png,0.038810463
1019screen.png,0.038001663
1020screen.png,0.037187542
1021screen.png,0.036368493
1022screen.png,0.035544905
1023screen.png,0.034717165
1024screen.png,0.033885658
1025screen.png,0.033050763
1026screen.png,0.032212858
1027screen.png,0.031372316
1028screen.png,0.030529509
1029screen.png,0.029684802
1030screen.png,0.028838559
1031screen.png,0.027991139
1032screen.png,0.027142896
1033screen.png,0.026294182
1034screen.png,0.025445344
1035screen.png,0.024596725
1036screen.png,0.023748662
1037screen.png,0.022901491
1038screen.png,0.02205554
1039screen.png,0.021211134
1040screen.png,0.020368595
1041screen.png,0.019528237
1042screen.png,0.018690373
1043screen.png,0.017855306
1044screen.png,0.01702334
1045screen.png,0.01619477
1046screen.png,0.015369888
1047screen.png,0.014548979
1048screen.png,0.013732325
1049screen.png,0.012920201
1050screen.png,0.012112879
1051screen.png,0.011310623
1052screen.png,0.010513694
1053screen.png,0.009722346
1054screen.png,0.008936829
1055screen.png,0.008157387
1056screen.png,0.007384258
1057screen.png,0.006617676
1058screen.png,0.005857867
1059screen.png,0.005105053
1060screen.png,0.004359452
1061screen.png,0.003621274
1062screen.png,0.002890724
1063screen.png,0.002168003
1064screen.png,0.001453303
1065screen.png,0.000746814
1066screen.png,4.87182E-05
1067screen.png,-0.000640807
1068screen.png,-0.00132159
1069screen.png,-0.001993464
1070screen.png,-0.00265627
1071screen.png,-0.003309853
1072screen.png,-0.003954063
1073screen.png,-0.004588758
1074screen.png,-0.005213798
1075screen.png,-0.005829052
1076screen.png,-0.006434394
1077screen.png,-0.007029701
1078screen.png,-0.007614858
1079screen.png,-0.008189755
1080screen.png,-0.008754287
1081screen.png,-0.009308355
1082screen.png,-0.009851865
1083screen.png,-0.010384729
1084screen.png,-0.010906862
1085screen.png,-0.011418189
1086screen.png,-0.011918636
1087screen.png,-0.012408135
1088screen.png,-0.012886626
1089screen.png,-0.013354051
1090screen.png,-0.013810359
1091screen.png,-0.014255502
1092screen.png,-0.014689441
1093screen.png,-0.015112137
1094screen.png,-0.015523559
1095screen.png,-0.015923682
1096screen.png,-0.016312483
1097screen.png,-0.016689945
1098screen.png,-0.017056056
1099screen.png,-0.017410809
1100screen.png,-0.017754201
1101screen.png,-0.018086234
1102screen.png,-0.018406913
1103screen.png,-0.018716251
1104screen.png,-0.019014261
1105screen.png,-0.019300964
1106screen.png,-0.019576384
1107screen.png,-0.019840549
1108screen.png,-0.02009349
1109screen.png,-0.020335246
1110screen.png,-0.020565855
1111screen.png,-0.020785362
1112screen.png,-0.020993816
1113screen.png,-0.02119127
1114screen.png,-0.021377778
1115screen.png,-0.021553401
1116screen.png,-0.021718202
